county,city,type,website,drop,ballot,ballot_link,ballot_link_text,sorting_county
Aroostook,Cary Plantation,contact info,https://www.maine.gov/local/town.php?t=Cary%20Plt,,,,,Aroostook
Aroostook,Castle Hill,town,https://www.mapleton.me/#,,,,,Aroostook
Aroostook,Caswell,contact info,https://www.maine.gov/local/town.php?t=Caswell,,,,,Aroostook
Aroostook,Chapman,town,https://www.mapleton.me/#,,,,,Aroostook
Aroostook,Crystal,contact info,https://www.maine.gov/local/town.php?t=Crystal,,,,,Aroostook
Aroostook,Cyr Plantation,contact info,https://www.maine.gov/local/town.php?t=Cyr%20Plt,,,,,Aroostook
Aroostook,Dyer Brook,contact info,https://www.maine.gov/local/town.php?t=Dyer%20Brook,,,,,Aroostook
Aroostook,Eagle Lake,election,https://www.townofeaglelake.org/registering-to-vote,,,,,Aroostook
Aroostook,Easton,election,https://www.eastonme.com/municipal-departments/elections-voting/,,,,,Aroostook
Aroostook,Fort Fairfield,town,http://www.fortfairfield.org/,,,,,Aroostook
Aroostook,Fort Kent,town,http://www.fortkent.org/,,,,,Aroostook
Aroostook,Frenchville,town,https://www.frenchville.org/,,,,,Aroostook
Aroostook,Garfield Plantation,contact info,https://www.maine.gov/local/town.php?t=Garfield%20Plt,,,,,Aroostook
Aroostook,Glenwood Plantation,contact info,https://www.maine.gov/local/town.php?t=Glenwood%20Plt,,,,,Aroostook
Aroostook,Grand Isle,town,http://www.grandislemaine.com/Home_Page.php,,,,,Aroostook
Aroostook,Hamlin,contact info,https://www.maine.gov/local/town.php?t=Hamlin,,,,,Aroostook
Aroostook,Hammond,contact info,https://www.maine.gov/local/town.php?t=Hammond,,,,,Aroostook
Aroostook,Haynesville,contact info,https://www.maine.gov/local/town.php?t=Haynesville,,,,,Aroostook
Aroostook,Hersey,contact info,https://www.maine.gov/local/town.php?t=Hersey,,,,,Aroostook
Aroostook,Hodgdon,contact info,https://www.maine.gov/local/town.php?t=Hodgdon,,,,,Aroostook
Aroostook,Houlton,town,http://www.houlton-maine.com/,,,,,Aroostook
Aroostook,Island Falls,election,https://www.islandfallsme.us/index.asp?SEC=0DE9ACC4-6892-4F43-A1D3-2E313D3EAB71,,,,,Aroostook
Aroostook,Limestone,town,http://www.limestonemaine.org/,,,,,Aroostook
Aroostook,Linneus,contact info,https://www.maine.gov/local/town.php?t=Linneus,,,,,Aroostook
Aroostook,Littleton,Facebook,https://www.facebook.com/pages/Littleton-Town-Office/1065409710159142,,,,,Aroostook
Aroostook,Ludlow,Facebook,https://www.facebook.com/pages/Ludlow-Town-Office/452966878460576,,,,,Aroostook
Aroostook,Macwahoc Plantation,contact info,https://www.maine.gov/local/town.php?t=Macwahoc%20Plt,,,,,Aroostook
Aroostook,Madawaska,town,http://townofmadawaska.com,,,,,Aroostook
Aroostook,Mapleton,town,https://www.mapleton.me/#,,,,,Aroostook
Aroostook,Mars Hill,election,https://marshillmaine.org/voter-election-information/,,,,,Aroostook
Aroostook,Masardis,contact info,https://www.maine.gov/local/town.php?t=Masardis,,,,,Aroostook
Aroostook,Merrill,town,https://merrill.aroostook.me.us/,,,,,Aroostook
Aroostook,Monticello,contact info,https://www.maine.gov/local/town.php?t=Monticello,,,,,Aroostook
Aroostook,Moro Plantation,contact info,https://www.maine.gov/local/town.php?t=Moro%20Plt,,,,,Aroostook
Aroostook,Nashville Plantation,contact info,https://www.maine.gov/local/town.php?t=Nashville%20Plt,,,,,Aroostook
Aroostook,New Canada,contact info,https://www.maine.gov/local/town.php?t=New%20Canada,,,,,Aroostook
Aroostook,New Limerick,contact info,https://www.maine.gov/local/town.php?t=New%20Limerick,,,,,Aroostook
Aroostook,New Sweden,contact info,https://www.maine.gov/local/town.php?t=New%20Sweden,,,,,Aroostook
Aroostook,Oakfield,town,https://www.oakfieldme.org/,,,,,Aroostook
Aroostook,Orient,town,http://www.orientmaine.org/,,,,,Aroostook
Aroostook,Oxbow Plantation,contact info,https://www.maine.gov/local/town.php?t=Oxbow%20Plt,,,,,Aroostook
Aroostook,Perham,contact info,https://www.maine.gov/local/town.php?t=Perham,,,,,Aroostook
Aroostook,Portage Lake,election,https://www.townofportage.org/town-government/office-personnel/office-of-the-clerk.html,,,,,Aroostook
Aroostook,Presque Isle,election,http://presqueislemaine.gov/city-clerks-office/,,,,,Aroostook
Aroostook,Reed Plantation,contact info,https://www.maine.gov/local/town.php?t=Reed%20Plt,,,,,Aroostook
Aroostook,Sherman,contact info,https://www.maine.gov/local/town.php?t=Sherman,,,,,Aroostook
Aroostook,Smyrna,town,https://www.aroostook.me.us/smyrna/,,,,,Aroostook
Aroostook,St. Agatha,town,https://www.stagatha.com/,,,,,Aroostook
Aroostook,St. Francis,town,http://stfrancisme.com/,,,,,Aroostook
Aroostook,St. John Plantation,contact info,https://www.maine.gov/local/town.php?t=Saint%20John%20Plt,,,,,Aroostook
Aroostook,Stockholm,contact info,https://www.maine.gov/local/town.php?t=Stockholm,,,,,Aroostook
Aroostook,Van Buren,town,http://www.vanburenmaine.com/,,,,,Aroostook
Aroostook,Wade,contact info,https://www.maine.gov/local/town.php?t=Wade,,,,,Aroostook
Aroostook,Wallagrass,Facebook,https://www.facebook.com/townofwallagrass/,,,,,Aroostook
Aroostook,Washburn,election,https://www.washburnmaine.org/municipal-departments/elections-voting/,,,,,Aroostook
Aroostook,Westfield,contact info,https://www.maine.gov/local/town.php?t=Westfield,,,,,Aroostook
Aroostook,Westmanland,contact info,https://www.maine.gov/local/town.php?t=Westmanland,,,,,Aroostook
Aroostook,Weston,town,https://townofwestonnet.ipower.com/,,,,,Aroostook
Aroostook,Winterville Plantation,contact info,https://www.maine.gov/local/town.php?t=Winterville%20Plt,,,,,Aroostook
Aroostook,Woodland,town,https://www.townofwoodland.org/,,,,,Aroostook
Cumberland,Baldwin,town,https://www.baldwinmaine.org/,,,,,Cumberland
Cumberland,Bridgton,election,https://bridgtonmaine.org/elections/,,"Marijuana, ordinances",https://bridgtonmaine.org/wp-content/uploads/2021/09/Warrant.Return.pdf,Town meeting warrant,Cumberland
Cumberland,Brunswick,election,http://www.brunswickme.org/286/Elections,Town Hall - near front door,"Town council, school board",https://www.brunswickme.org/286/Elections,Sample ballots,Cumberland
Cumberland,Cape Elizabeth,election,https://www.capeelizabeth.com/departments/TownClerkOffice,,"Town council, school board","https://www.capeelizabeth.com/media/TownClerk/Specimen%20Ballot%20November%202,%202021.pdf",Sample ballot,Cumberland
Cumberland,Casco,town,https://cascomaine.org/town_office.htm,,,,,Cumberland
Cumberland,Chebeague Island,town,https://www.townofchebeagueisland.org/,,,,,Cumberland
Cumberland,Cumberland,election,https://www.cumberlandmaine.com/election,,,,,Cumberland
Cumberland,Falmouth,election,https://www.falmouthme.org/town-clerk/pages/election-information,,,,,Cumberland
Cumberland,Freeport,election,https://www.freeportmaine.com/town-clerk/pages/election-services,Town Hall - outside the main entrance at 30 Main Street before Election Day. Ballots returned on Election Day must be returned in person to the high school gym at 30 Holbrook Street.,"Town council, school board, sewer district trustee",https://www.freeportmaine.com/sites/g/files/vyhlif4436/f/uploads/all_town_sample_ballots_0.pdf,Sample ballot,Cumberland
Cumberland,Frye Island,town,http://www.fryeisland.com/,,,,,Cumberland
Cumberland,Gorham,election,https://www.gorham-me.org/town-clerk/pages/annual-municipal-election,Municipal Center,,,,Cumberland
Cumberland,Gray,election,https://www.graymaine.org/elections,,,,,Cumberland
Cumberland,Harpswell,election,https://www.harpswell.maine.gov/index.asp?SEC=49346E07-DA84-4C68-BD02-EAC23C5B5A18&Type=B_BASIC,Town Office - in front,,,,Cumberland
Cumberland,Harrison,election,https://www.harrisonmaine.org/index.asp?SEC=4CAFBDBB-36BE-4517-948F-BA6571E11ADE&DE=84D5F5E9-5D93-49A4-8E88-3F66B3086CB6&Type=B_BASIC,,,,,Cumberland
Cumberland,Long Island,election,http://townoflongisland.us/wp/?page_id=181,,,,,Cumberland
Cumberland,Naples,town,https://www.townofnaples.org/,,,,,Cumberland
Cumberland,New Gloucester,election,https://www.newgloucester.com/index.asp?Type=B_BASIC&SEC={AB7D0D21-9C89-4C15-9D6F-DE687764863E},,,,,Cumberland
Cumberland,North Yarmouth,election,https://www.northyarmouth.org/town-clerk/pages/elections-voter-registration,Town Office - inside,,,,Cumberland
Cumberland,Portland,election,https://www.portlandmaine.gov/325/Elections-Voting,Merrill Auditorium lobby,"City countil, school board, water district trustees",https://www.portlandmaine.gov/1116/November-Municipal-Election,List of offices,Cumberland
Cumberland,Pownal,election,https://www.pownalmaine.org/index.asp?Type=B_LIST&SEC={3290832E-1DCD-43A2-B2C3-331F9445751F},Town Office - outside,,,,Cumberland
Cumberland,Raymond,election,https://www.raymondmaine.org/town-office/voters/elections,,,,,Cumberland
Cumberland,Scarborough,election,https://www.scarboroughmaine.org/departments/town-clerk/elections/,,,,,Cumberland
Cumberland,Sebago,town,https://www.townofsebago.org/,,,,,Cumberland
Cumberland,South Portland,election,https://www.southportland.org/departments/city-clerk/elections-voter-registration/,,"City council, board of education, open space land acquisition bond",,,Cumberland
Cumberland,Standish,election,https://www.standish.org/town-clerk/pages/election-general-information,,,,,Cumberland
Cumberland,Westbrook,election,https://www.westbrookmaine.com/181/Elections-Voting,In front of City Hall at 2 York Street,,,,Cumberland
Cumberland,Windham,election,http://www.windhammaine.us/125/Voter-Information,,,,,Cumberland
Cumberland,Yarmouth,election,https://yarmouth.me.us/elections,,,,,Cumberland
Franklin,Avon,contact info,https://www.maine.gov/local/town.php?t=Avon,,,,,Franklin
Franklin,Carrabassett Valley,town,http://www.carrabassettvalley.org/,,,,,Franklin
Franklin,Carthage,contact info,https://www.maine.gov/local/town.php?t=Carthage,,,,,Franklin
Franklin,Chesterville,town,https://www.townofchesterville.me/,,,,,Franklin
Franklin,Coplin Plantation,contact info,https://www.maine.gov/local/town.php?t=Coplin%20Plt,,,,,Franklin
Franklin,Dallas Plantation,town,https://www.dallasplantation.com/,,,,,Franklin
Franklin,Eustis,election,https://eustismaine.org/departments/registrar-of-voters/,,,,,Franklin
Franklin,Farmington,election,https://www.farmington-maine.org/voting-and-elections,,,,,Franklin
Franklin,Industry,town,https://www.townofindustry.com/?fbclid=IwAR3ULakS5ZFcjydfwY8IPYtBiLl1R7D11v_eQc6VYBPzKl29NAnz0gFZATE,,,,,Franklin
Franklin,Jay,town,http://www.jay-maine.org/,,,,,Franklin
Franklin,Kingfield,election,http://www.kingfield.me/1005-2/,,,,,Franklin
Franklin,New Sharon,town,https://www.newsharon.maine.gov/,,,,,Franklin
Franklin,New Vineyard,town,http://www.newvineyardme.org/,,,,,Franklin
Franklin,Phillips,town,http://www.phillipsmaine.com/,,,,,Franklin
Franklin,Rangeley,election,https://townofrangeley.com/185/Elections-Voter-Registration,,,,,Franklin
Franklin,Rangeley Plantation,contact info,https://www.maine.gov/local/town.php?t=Rangeley%20Plt,,,,,Franklin
Franklin,Sandy River Plantation,contact info,https://www.maine.gov/local/town.php?t=Sandy%20River%20Plt,,,,,Franklin
Franklin,Strong,town,http://strongmaine.com/,,,,,Franklin
Franklin,Temple,town,https://townoftemple.org/?fbclid=IwAR3pyJXsu2LQvxIpDx2paoXqPwlFMHMfraJdB9IMHMspf1bhzCWqyWkeaqo,,,,,Franklin
Franklin,Weld,town,http://www.weld-maine.org/,,,,,Franklin
Franklin,Wilton,town,http://www.wiltonmaine.org,,,,,Franklin
Hancock,Amherst,town,http://amherstmaine.org/,,,,,Hancock
Hancock,Aurora,contact info,https://www.maine.gov/local/town.php?t=Aurora,,,,,Hancock
Hancock,Bar Harbor,election,http://www.barharbormaine.gov/130/Elections---General-Info,,,,,Hancock
Hancock,Blue Hill,election,https://www.townofbluehillmaine.org/-voting,,,,,Hancock
Hancock,Brooklin,town,https://www.brooklinmaine.com/,,,,,Hancock
Hancock,Brooksville,town,https://www.brooksvillemaine.org/,,,,,Hancock
Hancock,Bucksport,election,https://www.bucksportmaine.gov/index.asp?Type=B_BASIC&SEC={8253A310-60E6-4438-A35F-2009D623A8A9},,"Town council, school committee",https://www.bucksportmaine.gov/vertical/sites/%7B1700581E-144E-4C5D-B026-79CCA6D1E656%7D/uploads/DOC040.pdf,Sample ballot,Hancock
Hancock,Castine,town,https://castine.me.us/,,,,,Hancock
Hancock,Cranberry Isles,town,https://www.cranberryisles-me.gov/,,,,,Hancock
Hancock,Dedham,election,https://www.dedhamme.org/index.asp?SEC=F6196C83-D62F-40DC-BF35-13F815190E14&Type=B_BASIC,,,,,Hancock
Hancock,Deer Isle,town,https://www.townofdeerisle.org/,Town Office,,,,Hancock
Hancock,Eastbrook,town,https://www.eastbrookme.com/,,,,,Hancock
Hancock,Ellsworth,election,https://www.ellsworthmaine.gov/services/voter-registration/#ffs-tabbed-11,Church Street entrance lobby of City Hall,,,,Hancock
Hancock,Fletcher's Landing Township,election,https://www.ellsworthmaine.gov/services/voter-registration/#ffs-tabbed-11,Church Street entrance lobby of City Hall,,,,Hancock
Hancock,Franklin,town,https://www.franklinmaine.com/site/,,,,,Hancock
Hancock,Frenchboro,town,http://frenchboro.maine.gov/,,,,,Hancock
Hancock,Gouldsboro,town,http://www.gouldsborotown.com/,,,,,Hancock
Hancock,Great Pond,town,https://www.emainehosting.com/TownofGreatPond/,,,,,Hancock
Hancock,Hancock,election,https://hancockmaine.org/town-clerk/elections/,,,,,Hancock
Hancock,Lamoine,town,http://www.lamoine-me.gov/,,Town meeting Oct 7,,,Hancock
Hancock,Mariaville,town,https://mariaville.govoffice.com/,,,,,Hancock
Hancock,Mount Desert,election,https://www.mtdesert.org/town-clerk/pages/elections-voting,,,,,Hancock
Hancock,Orland,town,http://www.orlandme.org/,,,,,Hancock
Hancock,Osborn,town,https://www.emainehosting.com/OsbornMaine/,,,,,Hancock
Hancock,Otis,town,http://www.townofotis.com/,,,,,Hancock
Hancock,Penobscot,town,http://www.penobscot-maine.com/,,,,,Hancock
Hancock,Sedgwick,town,https://www.sedgwickmaine.org/,,,,,Hancock
Hancock,Sorrento,contact info,https://www.countyoffice.org/sorrento-town-hall-sorrento-me-b47/,,,,,Hancock
Hancock,Southwest Harbor,town,http://www.southwestharbormaine.org/,,,,,Hancock
Hancock,Stonington,town,https://www.stoningtonmaine.org/,,,,,Hancock
Hancock,Sullivan,town,https://sullivanmaine.org/,,,,,Hancock
Hancock,Surry,election,https://www.townofsurrymaine.com/departments/elections/index.php,,,,,Hancock
Hancock,Swans Island,town,http://swansisland.org/,,,,,Hancock
Hancock,Tremont,town,http://tremont.maine.gov/,,,,,Hancock
Hancock,Trenton,town,https://www.trentonme.com/,,,,,Hancock
Hancock,Verona Island,town,http://www.veroname.org/,,,,,Hancock
Hancock,Waltham,contact info,https://www.maine.gov/local/town.php?t=Waltham,,,,,Hancock
Hancock,Winter Harbor,town,https://winterharbortown.com/,,,,,Hancock
Kennebec,Albion,town,https://townofalbionmaine.com/,,,,,Kennebec
Kennebec,Augusta,election,http://www.augustamaine.gov/businesses/city_government/elections.php,,"Mayor, board of education, district 86 state legislature",https://www.augustamaine.gov/businesses/city_government/elections.php,Sample ballots,Kennebec
Kennebec,Belgrade,election,https://www.townofbelgrade.com/voterregistration,Town Office,,,,Kennebec
Kennebec,Benton,election,https://www.bentonmaine.info/elections,,,,,Kennebec
Kennebec,Chelsea,town,https://chelseamaine.org/,,,,,Kennebec
Kennebec,China,election,https://china.govoffice.com/elections,,"Select board, planning board, budget committee, RSU director",https://china.govoffice.com/vertical/sites/%7B57BBD0A3-55D7-4C7C-8E42-8D085FC781A3%7D/uploads/Municipal_Specimen_ballot.pdf,Sample ballot,Kennebec
Kennebec,Clinton,town,http://www.clinton-me.us,,,,,Kennebec
Kennebec,Farmingdale,election,https://www.farmingdalemaine.org/index.asp?SEC=645DE9BE-E94D-4525-BF14-931B69726E98&Type=B_BASIC,,,,,Kennebec
Kennebec,Fayette,town,https://www.fayettemaine.org/,,,,,Kennebec
Kennebec,Gardiner,election,https://www.gardinermaine.com/office-city-clerk/pages/voting-elections,"Outside the door to City Hall, facing the parking lot","School board, city council,",,,Kennebec
Kennebec,Hallowell,election,https://hallowell.govoffice.com/index.asp?Type=B_BASIC&SEC=%7B49BCD9B5-12A8-43C1-96FA-2F515E9100E9%7D,,,,,Kennebec
Kennebec,Litchfield,election,https://www.litchfieldmaine.org/town-government/town-meeting/,,,,,Kennebec
Kennebec,Manchester,town,http://www.manchester.govoffice2.com/,,,,,Kennebec
Kennebec,Monmouth,town,http://www.monmouthme.org,,,,,Kennebec
Kennebec,Mount Vernon,town,http://www.mtvernonme.org/,,,,,Kennebec
Kennebec,Oakland,town,http://www.oaklandmaine.us/,,,,,Kennebec
Kennebec,Pittston,election,https://www.pittstonmaine.org/index.asp?SEC=818A26C9-10C8-49E9-8BD1-801ED9DA4F23&Type=B_BASIC,,,,,Kennebec
Kennebec,Randolph,election,https://www.randolphmaine.org/index.asp?SEC=0D417703-B12A-45DC-93E0-C12009065FCB&Type=B_BASIC,,,,,Kennebec
Kennebec,Readfield,election,https://www.readfieldmaine.org/votingelectionstown-mtg,,,,,Kennebec
Kennebec,Rome,election,https://romemaine.com/departments/clerk/,,,,,Kennebec
Kennebec,Sidney,election,https://www.sidneymaine.org/index.php/town-business/elections-voting-information.html,,,,,Kennebec
Kennebec,Vassalboro,town,http://www.vassalboro.net,,,,,Kennebec
Kennebec,Vienna,town,http://www.viennamaine.org,,,,,Kennebec
Kennebec,Waterville,election,http://www.waterville-me.gov/clerk/general-election-information-2/,,,,,Kennebec
Kennebec,Wayne,election,https://www.waynemaine.org/index.asp?SEC=43D7D0BA-39F4-4F39-9A5A-7E6A6771A5F0&Type=B_LIST,,,,,Kennebec
Kennebec,West Gardiner,election,https://www.westgardinermaine.org/index.asp?SEC=0179D3F9-2CBC-49BF-890C-7999303630A9&Type=B_BASIC,,,,,Kennebec
Kennebec,Windsor,town,http://windsor.maine.gov/,,,,,Kennebec
Kennebec,Winslow,town,http://www.winslow-me.gov/,,,,,Kennebec
Kennebec,Winthrop,election,https://www.winthropmaine.org/town-clerk/pages/voting-election-information,Town Office at 17 Highland Avenue,,,,Kennebec
Knox,Appleton,town,https://appleton.maine.gov/,,,,,Knox
Knox,Camden,election,https://www.camdenmaine.gov/town_clerk/elections___voter_registration.php,"Entrance door of Camden Town Office, 29 Elm Street","Special town meeting with articles on zoning ordinances, charter revision, easements, and changing to paper ballots instead of town meetings",https://cms8.revize.com/revize/camdenme/Special%20Town%20Meeting%20Ballot%20Sample.pdf,Sample ballot,Knox
Knox,Cushing,town,https://www.cushing.maine.gov/,,,,,Knox
Knox,Friendship,contact info,https://www.maine.gov/local/town.php?t=Friendship,,,,,Knox
Knox,Hope,town,https://hopemaine.org/,,,,,Knox
Knox,Isle Au Haut,town,http://www.isleauhautmaine.us/,,,,,Knox
Knox,Matinicus Isle Plantation,town,https://matinicusplantation.com/election-information/,,,,,Knox
Knox,North Haven,town,http://www.northhavenmaine.org/,,,,,Knox
Knox,Owls Head,town,https://www.owlshead.maine.gov/government/elections-information/,,,,,Knox
Knox,Rockland,election,https://rocklandmaine.gov/municipal/departments/clerks-office/voting/,,,,,Knox
Knox,Rockport,election,https://www.town.rockport.me.us/index.asp?Type=B_BASIC&SEC={A71530A6-2667-4219-A5D1-3C8166C708E7},,,,,Knox
Knox,South Thomaston,town,https://souththomaston.me/voting-and-elections/,,,,,Knox
Knox,St. George,election,https://www.stgeorgemaine.com/elections,,,,,Knox
Knox,Thomaston,town,https://thomastonmaine.gov/index.asp?SEC=126CAC0D-8642-4F02-8010-5BB0C1D51B6A,,,,,Knox
Knox,Union,election,https://www.union.maine.gov/index.asp?SEC=0CE95965-3E88-49A6-8457-30093F663D27&Type=B_BASIC,,,,,Knox
Knox,Vinalhaven,town,https://www.townofvinalhaven.org/,,,,,Knox
Knox,Warren,election,https://warrenmaine.org/index.asp?SEC=9A16E126-423D-4173-BA38-89BF24884BF9,,,,,Knox
Knox,Washington,town,https://www.washington.maine.gov/,,,,,Knox
Lincoln,Alna,town,https://www.alna.maine.gov/,,,,,Lincoln
Lincoln,Boothbay,town,https://www.townofboothbay.org/,,,,,Lincoln
Lincoln,Boothbay Harbor,town,https://www.boothbayharbor.org/,,,,,Lincoln
Lincoln,Bremen,town,http://www.bremenmaine.org/,,,,,Lincoln
Lincoln,Bristol,election,https://www.bristolmaine.org/town-clerk/pages/elections,Town Hall - to the left of the front door,,,,Lincoln
Lincoln,Damariscotta,election,https://www.damariscottame.com/town-clerk/pages/elections,,,,,Lincoln
Lincoln,Dresden,town,https://www.townofdresden.com/,,,,,Lincoln
Lincoln,Edgecomb,town,https://edgecomb.org/,,,,,Lincoln
Lincoln,Jefferson,election,https://jeffersonmaine.org/election-information/,,,,,Lincoln
Lincoln,Monhegan Island Plantation,town,http://www.monheganplantation.com/,,,,,Lincoln
Lincoln,Newcastle,election,https://www.newcastlemaine.us/government/election-information/,,,,,Lincoln
Lincoln,Nobleboro,election,https://www.nobleboro.maine.gov/index.asp?SEC=0A6C6CD7-512A-43E9-B9C2-DD879B3D7ED5,,,,,Lincoln
Lincoln,Somerville,town,https://www.somervillemaine.org/home,,,,,Lincoln
Lincoln,South Bristol,town,https://www.townofsouthbristol.com/,,,,,Lincoln
Lincoln,Southport,town,https://www.townofsouthport.org/,,,,,Lincoln
Lincoln,Waldoboro,election,https://www.waldoboromaine.org/departments/town_clerk/voting_information/index.php,,,,,Lincoln
Lincoln,Westport Island,election,http://westportisland.us/government/voter-registration,,,,,Lincoln
Lincoln,Whitefield,election,https://townofwhitefield.com/election-information/,,,,,Lincoln
Lincoln,Wiscasset,election,http://www.wiscasset.org/departments/town-clerk-and-elections,,,,,Lincoln
Oxford,Andover,town,https://www.andovermaine.org/,,,,,Oxford
Oxford,Bethel,election,https://www.bethelmaine.org/2181/Voter-Registration,,,,,Oxford
Oxford,Brownfield,town,http://www.brownfieldmaine.org/,,,,,Oxford
Oxford,Buckfield,town,https://www.townofbuckfield.com,,"County treasurer, number of county commissioner districts",https://www.townofbuckfield.com/vertical/sites/%7BA9492AA8-D983-4C9E-97D1-8C1FBE2915DB%7D/uploads/11.2.21_Sample_Ballot.pdf,Sample ballot,Oxford
Oxford,Byron,Facebook,https://www.facebook.com/Town-of-Byron-Maine-559875007809068/,,,,,Oxford
Oxford,Canton,Facebook,https://www.facebook.com/cantonmaine,,,,,Oxford
Oxford,Denmark,election,https://www.denmarkmaine.org/index.asp?Type=B_BASIC&SEC={71AE01AE-D71C-4B94-ABEF-6BE5F6008049},,,,,Oxford
Oxford,Dixfield,town,https://dixfield.org/,,,,,Oxford
Oxford,Fryeburg,town,http://www.fryeburgmaine.org/,,,,,Oxford
Oxford,Gilead,Facebook,https://www.facebook.com/pages/category/Government-Organization/Gilead-Town-Office-614214438918965/,,,,,Oxford
Oxford,Greenwood,town,http://www.greenwoodmaine.org/,,,,,Oxford
Oxford,Hanover,town,http://hanoverme.org/,,,,,Oxford
Oxford,Hartford,town,https://httphartfordmaine.org/,,,,,Oxford
Oxford,Hebron,election,https://hebronmaine.org/index.asp?SEC=BFFFF77E-BF4B-490E-BCAC-8E7052666D19&Type=B_LIST,,,,,Oxford
Oxford,Hiram,election,https://townofhiram.org/elections,,,,,Oxford
Oxford,Lincoln Plantation,contact info,https://www.maine.gov/local/town.php?t=Lincoln%20Plt,,,,,Oxford
Oxford,Lovell,town,http://www.lovellmaine.org/,,,,,Oxford
Oxford,Magalloway Plantation,Facebook,https://www.facebook.com/pages/Magalloway-Plantation-Maine/109272282425174,,,,,Oxford
Oxford,Mason Township,(Oxford County unorganized territories),https://www.oxfordcounty.org/unorg-territory,,,,,Oxford
Oxford,Mexico,town,http://www.mexicomaine.net/,,,,,Oxford
Oxford,Milton Township,(Oxford County unorganized territories),https://www.oxfordcounty.org/unorg-territory,,,,,Oxford
Oxford,Newry,town,https://newrymaine.org/,,,,,Oxford
Oxford,North Oxford Unorganized Territories,(Oxford County unorganized territories),https://www.oxfordcounty.org/unorg-territory,,,,,Oxford
Oxford,Norway,election,https://norwaymaine.com/votingelections-2/,,,,,Oxford
Oxford,Otisfield,election,https://www.otisfieldme.gov/town-clerk/pages/voting-election-information,,,,,Oxford
Oxford,Oxford,election,https://www.oxfordmaine.org/general-information/town-meeting,Town Office,,,,Oxford
Oxford,Paris,town,https://www.parismaine.org/,,,,,Oxford
Oxford,Peru,contact info,https://www.maine.gov/local/town.php?t=Peru,,,,,Oxford
Oxford,Porter,election,https://portermaine.org/voter-reg-%26-elections,,,,,Oxford
Oxford,Roxbury,town,http://www.roxburymaine.com/index.php,,,,,Oxford
Oxford,Rumford,town,http://www.rumfordme.org/,,,,,Oxford
Oxford,South Oxford Unorganized Territory,Facebook,https://www.facebook.com/pages/South-Oxford-Maine/139309962754460,,,,,Oxford
Oxford,Stoneham,town,https://stoneham-maine.com/,,,,,Oxford
Oxford,Stow,town,https://www.stowmaine.us/#!,,,,,Oxford
Oxford,Sumner,town,http://www.sumnermaine.us,,,,,Oxford
Oxford,Sweden,election,https://swedenmaine.org/voter-registration/,,,,,Oxford
Oxford,Upton,contact info,https://www.maine.gov/local/town.php?t=Upton,,,,,Oxford
Oxford,Waterford,town,https://waterfordme.org/index.php,,,,,Oxford
Oxford,West Paris,election,https://www.westparisme.com/index.asp?SEC=19147DB6-D2B4-46FE-8C61-8385CF9880BD,,,,,Oxford
Oxford,Woodstock,town,http://woodstockmaine.net/,,,,,Oxford
Penobscot,Alton,Facebook,https://www.facebook.com/Town-of-Alton-321335587904880/,,,,,Penobscot
Penobscot,Argyle,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
